school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,positive,weights
GP,M,15.481573787839885,U,GT3,T,5.220580237394597,4.6227910425460985,teacher,teacher,home,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,4,5,5,5,5,4,12.489158912095883,11.054678090634171,12.051296751975485,True,0.0037593984962406013
MS,M,18.378887060584596,U,GT3,T,5.114580364307058,3.734054890897639,teacher,teacher,home,father,1,2,0,no,no,no,yes,no,yes,yes,no,3,2,4,1,4,2,4,16.26633948537179,17.552020116754868,19.058312075912465,True,0.0037593984962406013
GP,M,16.11563738750922,R,GT3,T,4.245227269235388,1.994999748740132,teacher,services,other,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,3,4,3,8,10.81777023813018,8.321400354009912,10.520650544663821,True,0.0037593984962406013
GP,M,15.523857261588775,U,LE3,T,0.2557753640913658,1.8945184856144088,other,at_home,home,father,1,2,0,yes,yes,no,yes,yes,yes,yes,no,4,3,2,1,1,5,0,14.671355259077115,13.093227586865792,14.592388310606006,True,0.0037593984962406013
GP,M,18.592698326435666,U,GT3,T,4.252726406000105,1.8700598981294911,health,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,yes,5,4,4,1,1,1,9,11.034865806902697,9.858218115238698,10.0,True,0.0037593984962406013
GP,M,17.829427103512955,U,GT3,T,2.400652323765595,1.7347776303826024,services,other,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,4,2,4,5,10,11.852645159664734,10.795321023368198,11.088884415377425,True,0.0037593984962406013
GP,M,18.630807931579806,U,LE3,A,4.301236402965514,3.6074051497957305,teacher,teacher,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,3,1,1,2,0,16.370697290405722,16.83872685721045,16.799242598115125,True,0.0037593984962406013
MS,M,17.165784159460152,U,LE3,T,4.299699954834999,3.346143742949365,services,other,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,4,5,1,1,5,3,16.867353144394432,17.091199834360655,16.744358284335327,True,0.0037593984962406013
MS,M,14.901206301999885,U,GT3,T,4.1517053070322545,0.6544759260285473,other,services,home,mother,2,1,0,no,yes,no,no,yes,yes,no,no,3,2,3,1,3,4,0,9.578928116543993,9.079998074098581,10.027647319037285,True,0.0037593984962406013
GP,M,16.316520477244758,U,GT3,T,1.51068017379059,0.8104065485578397,at_home,other,course,mother,4,1,0,no,no,no,no,yes,yes,no,no,3,2,1,1,1,2,4,9.521073114224468,9.326232166250993,10.755992913514719,True,0.0037593984962406013
GP,M,15.478953234256956,U,GT3,T,4.1442948390616765,1.4036838642870224,teacher,other,home,mother,1,2,0,no,yes,no,no,yes,yes,no,no,4,3,3,2,2,5,4,12.79969263254992,12.247924624415067,13.126491873786659,True,0.0037593984962406013
GP,M,17.866604205785176,U,GT3,T,4.303093461887438,4.844138626787224,other,other,course,mother,1,3,0,no,no,no,yes,yes,yes,yes,no,4,3,3,2,2,3,0,13.635095003237684,13.807108195900513,12.38845925678182,True,0.0037593984962406013
GP,M,16.442630025688374,U,LE3,T,3.5755699265141345,2.5918400442856755,teacher,other,course,mother,2,2,0,no,no,no,yes,yes,yes,yes,no,4,4,4,4,4,4,0,10.886065309775114,10.679761746569797,11.778775024098142,True,0.0037593984962406013
GP,M,17.20508980298605,U,LE3,T,3.997361289395402,3.6915760995375915,health,other,course,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,2,5,5,1,4,5,8,15.056366749247722,15.773685477108046,15.746048189071779,True,0.0037593984962406013
GP,M,18.21999351766749,U,GT3,T,3.059822746089376,2.688381617990802,services,at_home,home,mother,1,1,0,no,yes,no,no,yes,no,yes,yes,4,5,4,1,1,4,6,11.155934612130519,9.474530966357808,10.8218934519029,True,0.0037593984962406013
GP,M,18.336414818116143,U,LE3,T,4.102347345328522,4.467127577702048,teacher,teacher,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,1,4,2,2,2,1,0,17.263228512441014,18.35759752673778,17.03512733943731,True,0.0037593984962406013
GP,M,15.725733643696774,U,GT3,T,4.157512681782943,4.179318253451159,services,services,course,mother,1,1,0,no,no,yes,yes,yes,yes,yes,no,5,3,2,1,2,5,4,14.70931491581546,15.135981094087931,14.873541020113112,True,0.0037593984962406013
GP,M,16.045271864937508,U,GT3,T,0.5728178476996246,0.3752956308671571,other,other,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,yes,4,3,2,1,1,3,0,16.244424835548028,16.266397332253085,17.68644850090835,True,0.0037593984962406013
GP,M,15.601297156505382,R,GT3,T,5.033027414295486,4.226346010875838,teacher,teacher,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,3,5,5,2,5,4,8,13.900853616325586,14.891584756186392,14.722236726045875,True,0.0037593984962406013
GP,M,15.142833907480242,U,GT3,T,3.3526667976960858,3.797054413118665,other,other,reputation,father,1,1,0,no,no,no,no,yes,yes,yes,no,3,4,3,1,2,4,2,13.485409524387167,12.620780302026652,14.554505728712622,True,0.0037593984962406013
GP,M,13.992940508360588,U,GT3,T,2.4098193454885375,1.5780930722212143,services,services,course,father,1,1,0,yes,yes,no,no,yes,yes,yes,no,5,4,1,1,1,1,0,9.500402695616401,9.953179095279351,10.361343418185173,True,0.0037593984962406013
GP,M,15.861483871987057,U,LE3,T,2.1038083809686987,1.5791460649519573,at_home,other,course,mother,1,1,1,no,no,no,yes,yes,yes,no,yes,4,4,4,3,5,5,6,9.213875190950615,9.825597055545211,10.0,True,0.0037593984962406013
GP,M,15.631625632486896,U,GT3,T,3.126663282325884,1.5707354100232753,other,other,reputation,father,2,4,0,no,yes,no,no,yes,yes,yes,no,4,3,2,1,1,5,2,12.926334061768312,10.312407073014462,11.509107553781295,True,0.0037593984962406013
GP,M,15.95150293913576,U,GT3,T,4.457363193022923,4.571503434503978,services,teacher,course,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,5,0,13.320061560496347,15.994832812084654,14.958883017516422,True,0.0037593984962406013
GP,M,17.234666691452283,U,LE3,T,3.198969080693538,4.0078164074801235,other,teacher,home,father,2,1,0,no,no,no,no,yes,yes,yes,no,4,1,1,2,2,5,0,12.634643544810187,13.243087659696732,13.135075474381534,True,0.0037593984962406013
GP,M,17.95671781937126,U,GT3,T,4.732865866076649,3.800351264365558,teacher,services,home,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,3,2,4,1,4,3,6,10.923920910356195,11.427706070153338,12.284264864694332,True,0.0037593984962406013
GP,M,17.970309774387427,U,LE3,T,3.8221627874747033,3.3871961309680176,teacher,teacher,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,1,4,2,2,2,1,0,17.849873340076716,18.104453347743114,16.792736237488317,True,0.0037593984962406013
GP,M,16.922541607918713,U,GT3,T,2.1774172583493407,2.232066570040219,services,other,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,4,2,4,5,10,12.25428557573701,11.014426903806674,10.959677650870923,True,0.0037593984962406013
GP,M,14.546149321697317,U,GT3,T,3.5715827205100967,4.527935568698535,services,teacher,course,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,5,0,14.246121982789798,14.33401708089946,14.970247005749371,True,0.0037593984962406013
GP,M,18.127025676058157,U,GT3,T,2.4666924314329823,2.6626029924757892,other,other,reputation,mother,1,1,0,no,no,no,no,no,yes,yes,no,5,4,2,1,2,5,6,14.851612979423154,13.441602653326658,15.058842363926834,True,0.0037593984962406013
MS,M,16.869932323972577,U,GT3,A,1.53955271961192,2.026465177755755,other,other,other,mother,1,3,0,yes,no,no,no,yes,yes,yes,no,4,4,3,1,1,5,0,9.29065688336357,11.47738948352163,11.733378881581032,True,0.0037593984962406013
GP,M,15.005546522139724,U,GT3,T,2.9862182906802515,2.447134537638575,services,services,home,father,1,4,0,no,yes,no,yes,yes,yes,yes,no,5,5,4,1,2,5,6,14.839394811147105,13.280333496317303,11.360394293640432,True,0.0037593984962406013
GP,M,18.26712420846685,U,GT3,T,3.4437479362131533,4.59936011865542,other,other,course,mother,1,3,0,no,no,no,yes,yes,yes,yes,no,4,3,3,2,2,3,0,13.131122598636908,13.481551132553344,13.083799562881165,True,0.0037593984962406013
GP,M,17.541595442794538,U,LE3,A,2.4717647112910694,4.285088726566064,other,other,reputation,other,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,5,1,4,2,9,13.093379984370758,14.482410725120829,15.131237623524878,True,0.0037593984962406013
GP,M,17.680259599716923,R,GT3,T,1.3707453901395472,1.5615579063003482,other,services,other,mother,2,1,0,no,no,no,no,no,no,no,no,5,2,2,1,1,4,0,7.5501644353399815,10.408087043470127,10.0,True,0.0037593984962406013
GP,M,15.690380005351281,U,LE3,T,1.1741391827596952,1.181348724341578,services,other,course,mother,1,2,2,no,no,no,no,yes,yes,no,yes,4,4,4,1,3,5,0,9.576750518457974,9.645970707500723,10.0,True,0.0037593984962406013
GP,M,15.37373382020928,U,LE3,T,3.287680145737609,3.4365254414427273,teacher,other,course,mother,1,1,0,no,no,no,yes,no,yes,yes,no,5,4,5,1,1,3,7,14.784328958880607,13.846854200448993,15.080160260762145,True,0.0037593984962406013
GP,M,16.13896450505682,U,GT3,T,4.83513422823578,3.5316789108420155,health,services,reputation,mother,1,4,0,no,no,no,yes,yes,yes,yes,no,4,2,2,1,1,2,2,17.467081032369837,16.534075753509633,17.578867460212233,True,0.0037593984962406013
MS,M,15.563538597042093,U,LE3,T,4.362026314301664,4.492442778512659,teacher,health,other,father,1,1,0,no,yes,no,no,yes,yes,yes,no,4,1,2,2,5,5,0,11.64602849644983,11.325892008464129,12.678058849591238,True,0.0037593984962406013
MS,M,16.11849324532707,R,GT3,T,2.3529944116899095,4.500502385234197,other,health,other,mother,3,2,0,no,no,no,no,no,yes,no,no,3,4,5,1,2,5,4,8.644210104474029,10.248561953316177,10.581469668591007,True,0.0037593984962406013
MS,M,16.554270096877897,R,LE3,T,0.9522837070944262,2.461256552592645,other,other,course,father,2,1,0,no,no,no,yes,yes,yes,no,yes,5,1,2,3,3,5,2,12.375919495317614,11.622714046086758,12.712850997466628,True,0.0037593984962406013
GP,M,14.914287682993645,U,GT3,T,3.430559407107966,1.5356611580078932,health,services,other,mother,1,1,0,no,no,no,no,yes,yes,yes,no,2,2,4,2,4,1,0,10.557082957625196,10.443899568081559,11.786180614344635,True,0.0037593984962406013
GP,M,14.979068531221056,U,LE3,T,2.3750679123699032,2.455519219678463,services,services,home,mother,2,2,0,no,no,yes,yes,yes,yes,yes,no,5,3,3,1,3,4,2,13.511456124780107,12.223970394787875,11.892127228977962,True,0.0037593984962406013
GP,M,15.097650703106197,U,LE3,A,4.805937677042411,3.5647132106928376,teacher,teacher,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,5,5,3,1,1,4,4,12.865215336967344,13.566579136932921,13.675538223305903,True,0.0037593984962406013
MS,M,15.672258556743827,R,LE3,T,3.690881956002497,1.2010732256288492,other,at_home,other,father,1,1,0,no,no,no,no,yes,yes,yes,no,4,1,2,2,1,2,0,10.3194417849447,11.575229942601656,11.066740422295698,True,0.0037593984962406013
MS,M,16.480721918121535,R,LE3,T,0.7708789557420865,3.4713234510413176,other,other,course,father,2,1,0,no,no,no,yes,yes,yes,no,yes,5,1,2,3,3,5,2,12.567154526649123,10.184196444056543,12.704072645043388,True,0.0037593984962406013
MS,M,16.219193803086746,U,GT3,A,1.3303794710222532,2.342227733873233,other,other,other,mother,1,3,0,yes,no,no,no,yes,yes,yes,no,4,4,3,1,1,5,0,10.278156390930606,11.470749325562307,10.956157917336084,True,0.0037593984962406013
MS,M,16.852828271542087,R,LE3,T,0.7245144095620046,1.9721700560776625,other,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,no,no,4,4,4,2,4,5,4,9.33740299646159,9.731021921660945,10.163885401799021,True,0.0037593984962406013
GP,M,16.260052197053152,U,GT3,T,3.1275473017417754,3.390449048253928,services,other,home,father,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,5,4,13.386038050662048,13.962482988663215,14.335195639382407,True,0.0037593984962406013
MS,M,14.267713052203082,U,LE3,T,2.778423543597177,2.3529486188064577,at_home,at_home,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,5,0,11.20442288539647,11.016535318042184,11.244756326388773,True,0.0037593984962406013
MS,M,15.340489970096327,R,GT3,T,0.036426625429114456,2.516040152854906,other,other,course,father,2,2,0,no,no,no,no,yes,yes,no,no,4,3,3,1,1,5,0,10.013682841400032,10.808553194886146,10.551270850786173,True,0.0037593984962406013
GP,M,14.135246937073951,U,GT3,T,4.398757836136337,3.7993818283508576,other,teacher,reputation,father,2,2,0,no,yes,no,yes,yes,yes,no,no,4,4,3,1,1,2,4,16.95333516873625,15.213493720986625,15.86972170746922,True,0.0037593984962406013
GP,M,16.395036863121085,U,GT3,T,3.9007605876243927,2.7960682136480965,other,other,course,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,5,2,3,1,1,2,4,11.905544676558055,10.474041560721371,13.685441067417608,True,0.0037593984962406013
MS,M,17.663410000398034,R,LE3,T,0.9684692047378511,3.7076470716780126,other,other,course,father,2,1,0,no,no,no,yes,yes,yes,no,yes,5,1,2,3,3,5,2,11.390891277908612,10.624834446487057,11.692556135069635,True,0.0037593984962406013
GP,M,16.128399635228497,U,GT3,T,2.9982163689011863,2.6185939583359277,at_home,other,reputation,mother,2,3,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,3,2,0,12.103536285574512,11.835182492326547,11.768500793212613,True,0.0037593984962406013
MS,M,15.28443699097887,R,GT3,T,1.664098641761988,0.9070044601105305,at_home,other,other,father,2,1,0,no,no,no,yes,yes,yes,no,no,3,4,4,3,4,5,6,10.748996265526038,10.74462403782736,11.06064785806237,True,0.0037593984962406013
MS,M,15.703697612720553,U,LE3,A,2.1024714948739156,1.8532734254357237,other,other,reputation,mother,3,4,0,no,yes,no,yes,yes,yes,no,no,5,4,5,2,3,5,8,12.665297822839532,13.100684093810697,13.931470766080144,True,0.0037593984962406013
GP,M,16.24572983668023,R,GT3,T,0.4455812100684071,2.103535842608335,at_home,other,home,mother,1,2,0,no,no,no,no,yes,yes,no,no,3,1,3,1,5,3,6,9.09575118933351,9.347475992338524,10.0,True,0.0037593984962406013
GP,M,18.2476513491545,U,GT3,T,3.2042808260862476,0.40002904283272545,other,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,2,4,1,2,4,2,15.640937567510697,15.66844836866372,15.784962565448716,True,0.0037593984962406013
GP,M,17.185269873371997,R,LE3,T,3.317466944633872,1.9387004457077768,services,other,reputation,mother,2,3,0,no,yes,no,yes,yes,yes,yes,no,5,4,2,1,1,4,0,13.788638291793026,14.370776500004373,14.88015872835961,True,0.0037593984962406013
GP,M,17.32009814211351,U,GT3,T,4.023694242299239,3.934223331337767,teacher,teacher,reputation,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,yes,4,5,5,1,3,2,0,12.856632552545424,13.138995659648481,13.284089995446564,True,0.0037593984962406013
GP,M,17.885835155772696,U,GT3,T,5.134784123523913,2.8853834022929274,teacher,other,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,yes,5,4,5,2,3,5,0,13.826453555115132,12.951614738555211,13.270400852807885,True,0.0037593984962406013
GP,M,15.243997737227906,U,GT3,T,4.086243715804523,4.385084631752006,health,health,other,father,1,1,0,no,yes,yes,no,yes,yes,yes,no,5,4,2,1,1,5,0,11.610480945890242,11.618424769617974,13.20797867648804,True,0.0037593984962406013
GP,M,16.02953779002838,U,GT3,T,0.4805291662720783,-0.7301722965335611,other,other,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,yes,4,3,2,1,1,3,0,15.502499954153272,17.020963492694456,18.478880060653612,True,0.0037593984962406013
GP,M,17.513104597954772,U,LE3,T,3.102246050134977,2.7189982106342656,teacher,other,course,mother,2,2,0,no,no,no,yes,yes,yes,yes,no,4,4,4,4,4,4,0,11.126329902381414,11.4845658118815,11.437613831124002,True,0.0037593984962406013
GP,M,18.108769037473195,R,GT3,T,3.195128012478262,1.5985875354864665,other,other,course,mother,1,3,0,no,no,no,yes,no,yes,no,no,5,3,2,1,1,3,2,10.34182605165433,10.145483193961185,12.280536762681793,True,0.0037593984962406013
GP,M,14.54024323572891,U,GT3,T,4.111113235407184,3.7581464773162856,health,services,home,mother,1,2,0,no,yes,yes,no,no,yes,yes,no,5,4,2,3,4,5,0,9.255812778289384,11.93569100205159,11.26168162777143,True,0.0037593984962406013
GP,M,14.343999370762582,U,LE3,T,3.5395121426634053,3.5928697533143827,health,services,course,father,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,3,5,0,12.432246292912886,13.63259300182186,11.020713966356952,True,0.0037593984962406013
MS,M,15.698709264399206,R,GT3,T,0.6515188241615963,2.7749537005592484,other,other,course,father,2,2,0,no,no,no,no,yes,yes,no,no,4,3,3,1,1,5,0,9.448975224711914,10.14707396403298,11.377676343455924,True,0.0037593984962406013
GP,M,18.02672729987261,R,GT3,T,3.8693272189634405,2.6396017796436375,teacher,services,course,mother,1,3,0,no,no,no,no,yes,yes,yes,yes,5,3,2,1,2,4,4,16.06554518235388,14.458041138418496,17.029708337520535,True,0.0037593984962406013
GP,M,17.561439509995047,U,GT3,T,3.7781289312147273,2.128012264290695,health,other,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,yes,5,4,5,1,3,5,4,10.329675580841531,11.866981711937704,13.25009986963229,True,0.0037593984962406013
GP,M,15.213065202225417,U,GT3,T,1.4897823668411738,1.7767203868811745,services,services,home,father,1,4,0,no,yes,no,yes,yes,yes,yes,no,5,5,4,1,2,5,6,12.443928393384722,13.177421984786312,13.339425668346665,True,0.0037593984962406013
GP,M,17.51135587357669,U,LE3,T,3.7388717755655874,3.682854620912303,other,teacher,home,father,2,1,0,no,no,no,no,yes,yes,yes,no,4,1,1,2,2,5,0,11.541055451680217,13.082063222550936,13.412718486469878,True,0.0037593984962406013
GP,M,17.694466171643082,R,LE3,T,3.0513227743755618,2.4423824727228447,other,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,3,5,8,10.067407891632918,8.794156441316664,10.0,True,0.0037593984962406013
GP,M,16.459624574684884,U,GT3,T,4.439906764032797,2.7218390598313777,health,services,reputation,mother,1,4,0,no,no,no,yes,yes,yes,yes,no,4,2,2,1,1,2,2,16.644120539277246,16.71383131428648,16.714406669811822,True,0.0037593984962406013
MS,M,18.07526937076677,R,GT3,T,3.5740703991422635,3.6319014667891265,at_home,services,other,mother,3,1,0,no,yes,yes,yes,yes,yes,yes,yes,2,5,5,1,1,1,5,11.590583633750473,13.002030083110185,13.957451921668069,True,0.0037593984962406013
MS,M,17.516679856638817,R,GT3,T,2.5774996718007284,1.8949016201166409,other,other,course,mother,2,1,0,no,no,no,yes,yes,no,no,yes,5,5,5,3,5,5,0,6.929322471822028,11.927520101692258,10.0,True,0.0037593984962406013
GP,M,14.562701713869263,U,GT3,T,3.467473463533664,3.9434341323119244,teacher,health,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,no,no,3,2,2,1,1,5,8,15.35357006299312,14.122857952811874,15.760834169897954,True,0.0037593984962406013
GP,M,14.699681285242058,U,GT3,T,3.860074028800105,4.093868085339313,services,other,course,mother,1,1,0,no,yes,yes,yes,no,yes,yes,no,5,3,3,1,1,5,2,11.652224954129982,14.26545019381738,11.755684388845886,True,0.0037593984962406013
GP,M,17.358367018726884,R,GT3,T,1.7240246542213231,1.3639616321884072,other,services,other,mother,2,1,0,no,no,no,no,no,no,no,no,5,2,2,1,1,4,0,9.03942490696418,9.247378726716729,10.403455270774959,True,0.0037593984962406013
